1, 1172, 2.8418417
1, 1405, 2.4762113
1, 2193, 2.4398732
1, 2968, 2.9119215
2, 52, 3.2092474
2, 144, 3.699019
2, 248, 2.5848682
2, 314, 4.3111653
2, 319, 2.841886
2, 370, 3.3885062
2, 371, 2.96002
2, 372, 2.9024749
2, 382, 3.197953
2, 405, 1.4654521
2, 485, 1.6233026
2, 537, 3.3706243
2, 550, 2.2802649
2, 616, 3.7751913
2, 661, 3.8682153
2, 720, 4.59708
3, 377, 3.4980195
3, 592, 3.0829072
3, 595, 2.6516218
3, 736, 2.5230412
3, 1197, 4.0468006
3, 1721, 3.4889102
3, 2716, 3.513718
3, 5349, 3.6701355
3, 8636, 2.8584561
3, 44191, 3.5713642
3, 84236, 3.0
4, 185, 3.4576385
4, 356, 4.795294
4, 357, 4.558209
4, 364, 4.6738396
4, 410, 4.065024
4, 435, 2.6808116
4, 440, 4.2220736
4, 442, 3.3553677
4, 588, 4.536632
4, 589, 4.7306786
4, 594, 4.2039
4, 596, 4.742292
4, 610, 3.9105175
4, 616, 4.3445745
4, 919, 4.9679856
4, 1022, 4.3028436
4, 1028, 4.827435
4, 1032, 4.1917415
4, 1033, 3.9223464
4, 1282, 4.362721
4, 1334, 3.969099
4, 1372, 3.9390144
4, 1580, 4.4016824
4, 1858, 3.4851284
4, 1967, 4.315339
4, 2033, 3.5636828
4, 2078, 4.409508
4, 2081, 4.2650266
4, 2085, 3.8837554
4, 2087, 4.438883
4, 2094, 3.3696387
4, 2096, 4.5550246
4, 2102, 5.0
4, 2124, 4.2046714
4, 2141, 4.8520355
4, 2454, 4.634968
4, 3034, 4.411446
4, 3108, 4.1575103
4, 3255, 4.441269
4, 3263, 4.4830637
4, 4006, 3.9811084
5, 3, 2.9967856
5, 39, 3.687248
5, 104, 3.4543931
5, 788, 3.7195382
5, 1247, 3.92639
5, 1485, 3.4836545
5, 1544, 3.5571027
5, 1777, 3.999856
5, 1997, 3.1575024
5, 2770, 2.6527429
5, 4018, 3.1774516
5, 4025, 3.9794996
5, 4447, 4.4617567
5, 4718, 4.0984364
5, 5266, 4.354884
5, 5995, 3.8255086
5, 6373, 4.108682
5, 8376, 1.4937278
5, 30749, 3.2062182
5, 33679, 2.6145296
6, 173, 2.254756
6, 1687, 2.121585
6, 2019, 3.8876953
6, 2072, 1.65455
6, 2528, 3.1947205
6, 2723, 1.6145376
6, 3300, 2.8677013
6, 4641, 5.0
6, 4975, 3.2817636
7, 260, 4.1613626
7, 316, 2.9239697
7, 377, 3.440431
7, 380, 2.970932
7, 480, 3.8698733
7, 589, 3.720983
7, 1036, 3.9487164
7, 1129, 3.1035273
7, 1198, 3.9591663
7, 1240, 3.9986882
7, 1275, 3.4309018
7, 1371, 3.731431
7, 1372, 2.3219476
7, 1373, 2.7138183
