1, 1172, 2.6875
1, 1405, 2.6875
1, 2193, 2.6875
1, 2968, 2.6875
2, 52, 3.6166666
2, 144, 3.02188
2, 248, 3.6166666
2, 314, 3.6166666
2, 319, 3.6166666
2, 370, 3.6105425
2, 371, 3.6166666
2, 372, 3.6166666
2, 382, 3.6166666
2, 405, 3.6166666
2, 485, 4.6105423
2, 537, 3.6166666
2, 550, 3.6166666
2, 616, 4.6105423
2, 661, 3.6166666
2, 720, 4.916938
3, 377, 3.753205
3, 592, 3.0783334
3, 595, 3.625
3, 736, 3.625
3, 1197, 4.1188526
3, 1721, 2.1188526
3, 2716, 3.6188526
3, 5349, 4.0783334
3, 8636, 1.848593
3, 44191, 3.1188526
3, 84236, 3.625
4, 185, 4.3435583
4, 356, 5.0
4, 357, 4.0137196
4, 364, 4.75702
4, 410, 4.3435583
4, 435, 4.3435583
4, 440, 4.3435583
4, 442, 4.3435583
4, 588, 4.5137196
4, 589, 4.300289
4, 594, 4.3435583
4, 596, 4.3435583
4, 610, 4.3435583
4, 616, 4.3435583
4, 919, 5.0
4, 1022, 4.3435583
4, 1028, 4.3435583
4, 1032, 4.3435583
4, 1033, 4.3435583
4, 1282, 4.3435583
4, 1334, 4.3435583
4, 1372, 4.3435583
4, 1580, 4.6185584
4, 1858, 4.3435583
4, 1967, 4.3435583
4, 2033, 4.3435583
4, 2078, 4.3435583
4, 2081, 4.3435583
4, 2085, 4.3435583
4, 2087, 4.3435583
4, 2094, 4.3435583
4, 2096, 4.3435583
4, 2102, 4.3435583
4, 2124, 4.3435583
4, 2141, 4.3435583
4, 2454, 4.3435583
4, 3034, 4.3435583
4, 3108, 2.3935583
4, 3255, 4.3435583
4, 3263, 4.3435583
4, 4006, 4.3435583
5, 3, 3.9
5, 39, 3.411111
5, 104, 3.9
5, 788, 3.9
5, 1247, 3.9
5, 1485, 3.9
5, 1544, 3.9
5, 1777, 3.9
5, 1997, 3.9
5, 2770, 3.9
5, 4018, 4.596429
5, 4025, 3.9
5, 4447, 3.9
5, 4718, 4.269565
5, 5266, 3.9
5, 5995, 4.6578126
5, 6373, 3.9
5, 8376, 3.9
5, 30749, 3.9
